bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,city,x,y,z,zipcode,log_sqft_lot,was_renovated,age,price
3.0,2.25,3060,1.5,0,2,4,1810,1250,570921.3700843812,-0.36030521590420383,-0.570360636635628,0.7381523525457507,605410.474699562,9.205428327615163,0,84,970000.0
4.0,1.5,1320,1.0,0,0,4,1320,0,669649.6619138028,-0.35861628996945355,-0.569495094440694,0.739641598327548,791460.530075905,9.564582358673212,1,60,510000.0
3.0,2.0,1110,1.0,0,0,5,1110,0,442988.87476968265,-0.3560949832882961,-0.5749296851061073,0.7366493195956271,442988.87476968265,9.259225769705994,0,36,320000.0
3.0,1.75,1440,2.0,0,0,3,1440,0,431949.4164202884,-0.35574911743140325,-0.5711898705547039,0.7397193367909739,431949.4164202884,10.7211285344439,1,37,328000.0
3.0,2.5,2200,2.0,0,0,3,2200,0,570921.3700843812,-0.36058004341536576,-0.5706819551099344,0.7377697055331532,453199.5853563681,8.119993827725105,0,5,433500.0
3.0,1.0,1460,1.0,0,0,3,1260,200,570921.3700843812,-0.36007492062187446,-0.5687843457865591,0.7394798303722061,588516.8146220621,8.881975184248867,1,108,538000.0
3.0,2.5,1540,3.0,0,0,3,1390,150,570921.3700843812,-0.3607302778961439,-0.569009786331657,0.738986826450765,716512.521125783,7.190676034332207,0,19,499000.0
4.0,2.5,2290,2.0,0,0,3,2290,0,600900.6933288985,-0.3575719043408067,-0.572119377029299,0.7381204181254545,619295.5542510055,8.815666824946216,0,18,570000.0
3.0,2.0,1540,1.0,0,0,3,1120,420,504177.64866886067,-0.3583888030486439,-0.5687261649103651,0.7403431739374036,504177.64866886067,8.980675603671708,1,53,385500.0
3.0,1.5,1220,3.0,0,0,3,1220,0,570921.3700843812,-0.360125871653836,-0.5684786411530275,0.7396900642285066,403563.9717036811,6.99117688712121,0,7,306000.0
4.0,2.75,2410,1.0,0,0,5,1410,1000,570921.3700843812,-0.3608047683577137,-0.5685699378684338,0.7392889454622068,569798.3944541962,8.699681400989514,0,64,805000.0
4.0,2.75,2890,1.0,0,0,3,1560,1330,669649.6619138028,-0.35822826279322667,-0.5692386167671749,0.7400269649932631,523348.84636668535,8.828494129466652,1,41,585000.0
3.0,2.25,1940,1.0,0,0,3,1520,420,600900.6933288985,-0.35843589839824974,-0.5719472119277207,0.737834733194058,574395.9700867486,8.696343057044556,1,27,580000.0
3.0,1.5,1420,2.0,0,0,3,1140,280,570921.3700843812,-0.3604349947406499,-0.5700646072718233,0.7383176539283952,605410.474699562,7.084226422097916,0,6,345000.0
4.0,2.25,2370,2.0,0,0,4,2370,0,660891.9679916813,-0.35820958935417485,-0.5705098352095572,0.7390564376445667,641599.3605464451,9.144307401371744,0,35,684680.0
4.0,2.5,1900,2.0,0,0,3,1900,0,600900.6933288985,-0.3574974134675981,-0.5722033200545397,0.7380914305711314,619295.5542510055,8.66406026722579,0,20,535800.0
2.0,1.0,670,1.0,0,0,3,670,0,570921.3700843812,-0.361185493012321,-0.5697556833682089,0.7381893394699437,444596.63870552,7.774435510302958,1,95,175000.0
3.0,3.0,2500,2.0,0,0,3,2500,0,313067.3212064117,-0.3603467998034953,-0.5729559634950884,0.7361193162570825,330073.55167527334,9.024613022047395,0,17,364900.0
4.0,2.5,2670,2.0,0,0,3,2670,0,693846.6908052936,-0.35747004908804547,-0.5712651374024649,0.7388310407620495,639616.9495846,9.382443228575806,0,18,669950.0
2.0,1.0,1200,2.0,0,0,2,1200,0,660891.9679916813,-0.35669974986783826,-0.5717147661329859,0.7388555438174141,671572.3083316834,10.118316634246252,0,38,170000.0
3.0,2.25,2080,1.5,0,0,3,1550,530,313067.3212064117,-0.36013304374224464,-0.5728123754232346,0.7363356390715703,352965.5354258385,8.355379895253634,0,11,270000.0
4.0,3.5,3280,2.0,0,0,3,3280,0,823248.8103435911,-0.3588603621516518,-0.5714254909314912,0.7380326204105679,752510.1852842425,8.795430805040018,0,7,963000.0
3.0,2.5,2970,2.0,0,0,3,2970,0,383118.7148705018,-0.35915870937156563,-0.5726019923302749,0.73697488414596,511917.77449054894,9.994607145903611,1,16,499500.0
3.0,1.5,1250,1.0,0,0,5,1250,0,650482.4972374236,-0.3595238414027394,-0.571401232957884,0.7377284313602315,407899.73157893785,8.94910546953925,0,46,410000.0
3.0,1.0,1130,1.0,0,0,3,1130,0,383118.7148705018,-0.3597925161855329,-0.5718632003916033,0.7372393270402469,407899.73157893785,9.43508264465409,1,56,243069.230769
4.0,3.5,3370,2.0,0,0,3,2750,620,600900.6933288985,-0.35766472654093623,-0.5723625006735237,0.7378869230519999,619295.5542510055,8.198364389967619,0,7,812000.0
4.0,1.5,1310,1.0,0,0,3,1060,250,349887.3325064,-0.36184677995686765,-0.571660387333331,0.7363907314658109,420384.31391238194,9.018089684104343,0,61,251200.0
4.0,2.5,2050,2.0,0,0,3,2050,0,383118.7148705018,-0.3595709945610945,-0.5720894489191056,0.7371718675490672,511917.77449054894,8.571113033405668,0,8,385000.0
7.0,5.5,6630,2.0,0,0,3,4930,1700,823248.8103435911,-0.3589116693898526,-0.5717468026435686,0.7377587730706057,752510.1852842425,9.531191227694439,1,10,1240000.0
4.0,3.75,4130,2.0,0,0,3,4130,0,650482.4972374236,-0.3593825769727004,-0.5717793232968839,0.7375042839323841,511917.77449054894,9.419060402624668,0,13,1070000.0
4.0,2.5,3150,2.0,0,0,3,3150,0,669649.6619138028,-0.35836344155117106,-0.5698497751738836,0.7394909583584338,791460.530075905,8.343791731996841,0,12,815000.0
4.0,2.5,1830,2.0,0,0,3,1830,0,371618.9092425675,-0.35914336102801253,-0.5743981364562162,0.7355833243522644,371618.9092425675,8.551787836180736,0,11,312000.0
4.0,2.5,3320,2.0,0,0,3,3320,0,823248.8103435911,-0.3586982080036168,-0.5716791907016999,0.737914966980372,752510.1852842425,8.941807118363164,0,19,950000.0
6.0,3.0,1880,1.0,0,0,4,1880,0,383118.7148705018,-0.35986692901400985,-0.5717234159996588,0.7373114192793346,407899.73157893785,8.881975184248867,0,48,326000.0
3.0,2.5,2060,1.0,0,0,3,1330,730,570921.3700843812,-0.3614420705688142,-0.5697422772478051,0.7380740932585382,614916.6484850863,8.657129031713755,0,38,577000.0
4.0,2.5,2860,2.0,0,0,3,2860,0,693846.6908052936,-0.35770799022244665,-0.5718521379117395,0.7382615566970767,728815.1222688869,9.42504844446929,0,15,655000.0
5.0,2.5,2340,1.0,0,0,2,1670,670,312599.218230847,-0.36240352421667954,-0.5727330583571422,0.7352826187937568,353008.25362959073,9.52617248784431,0,47,235500.0
3.0,2.5,1940,1.0,0,2,3,1440,500,669649.6619138028,-0.3587531895652911,-0.5692062908169215,0.7397975043693865,523348.84636668535,9.187685681411377,0,39,545000.0
4.0,2.75,3488,2.0,0,0,3,3488,0,660891.9679916813,-0.3574114098232113,-0.571699521506145,0.738523351856818,639616.9495846,9.17107965802288,1,16,815000.0
5.0,3.5,3490,2.0,0,4,3,2460,1030,448605.0041017414,-0.3600129253939543,-0.5674757587392987,0.7405146567033932,733814.6171307225,9.177920480720072,0,34,941500.0
3.0,2.5,2340,1.0,0,0,3,2340,0,371618.9092425675,-0.358943305322458,-0.573779189004773,0.7361638036668291,371618.9092425675,10.98629222322094,0,29,485000.0
5.0,2.0,2130,1.5,0,0,5,1270,860,570921.3700843812,-0.3613592762178662,-0.5696758470066501,0.7381659046776379,614916.6484850863,8.338305731356565,0,88,615000.0
3.0,1.75,2430,2.0,0,0,4,1760,670,570921.3700843812,-0.36049297085937465,-0.5686591177137463,0.7393724540460009,556782.41036685,8.517393171418904,0,69,626000.0
2.0,1.0,780,1.0,0,0,3,780,0,570921.3700843812,-0.3613426950541327,-0.56982441184114,0.738059344769047,444596.63870552,8.271548374755515,0,96,380000.0
4.0,2.25,1940,1.0,0,0,4,1430,510,823248.8103435911,-0.3587076428817221,-0.5710603088786486,0.7383894301529929,647384.8172812271,9.120962560824966,0,58,495000.0
2.0,1.5,1930,2.0,0,0,3,1930,0,823248.8103435911,-0.3587215403821176,-0.570825259565477,0.7385644044414045,647384.8172812271,8.166784289056151,0,25,509000.0
3.0,2.5,1950,2.0,0,0,4,1950,0,313067.3212064117,-0.36038317144872867,-0.5731469336019286,0.7359528260963897,352965.5354258385,9.003439196207838,0,24,328500.0
3.0,1.5,1620,1.0,0,0,4,1620,0,370858.83046169276,-0.35999335666494586,-0.5737131208362498,0.7357024113984102,352965.5354258385,9.138951775888529,0,47,219950.0
4.0,1.0,1530,1.5,0,0,3,1400,130,570921.3700843812,-0.3606176905489071,-0.5712728131306979,0.7372938723744498,347751.1941727795,8.881975184248867,1,66,135333.333333
3.0,1.75,2920,1.0,0,0,4,1620,1300,823248.8103435911,-0.3591803556041282,-0.5714501930807337,0.7378578108118692,752510.1852842425,9.145375093123823,0,33,650000.0
5.0,3.25,4390,2.0,0,0,3,4390,0,1046568.688211033,-0.3597314491724123,-0.5706624210601574,0.7381989472127929,1046568.688211033,9.328212292571072,0,7,1510000.0
4.0,2.75,3990,2.0,0,0,3,3990,0,660891.9679916813,-0.3572081778142615,-0.570645646665175,0.73943617956163,671572.3083316834,8.80056599227992,0,11,825000.0
4.0,2.75,3330,2.0,0,0,4,3330,0,669649.6619138028,-0.35865692889127204,-0.5697535287741823,0.7394228315433924,791460.530075905,9.120853205474647,0,19,1095000.0
3.0,1.0,1250,1.0,0,0,4,1250,0,823248.8103435911,-0.3585431909235081,-0.5710350073976082,0.7384888628603701,649579.1838621489,8.895766604056085,0,58,385000.0
3.0,2.25,1900,1.5,0,0,4,1440,460,606306.1674573087,-0.3574314740109643,-0.5694413536457755,0.7402562300611972,557810.543746771,10.749570389366786,0,45,600000.0
4.0,3.5,3150,2.0,0,0,3,3150,0,313067.3212064117,-0.36031243955178294,-0.5730121511483732,0.7360923994584896,352965.5354258385,8.732788324973118,0,9,330000.0
2.0,1.0,1430,1.5,0,0,3,1300,130,570921.3700843812,-0.36006376052630296,-0.5694854682397295,0.7389454579462771,954271.0630011677,8.006700845440367,0,85,620000.0
3.0,1.0,1030,1.0,0,0,3,1030,0,606306.1674573087,-0.357813047126156,-0.5689865751677514,0.7404215695029204,557810.543746771,9.19370273082316,1,45,326000.0
3.0,1.5,1490,1.0,0,0,4,1490,0,465551.92366790347,-0.35875686379150123,-0.5684707044711571,0.7403611084062646,465551.92366790347,9.172742341560864,0,55,385000.0
4.0,3.25,3270,2.0,0,0,3,3110,160,660891.9679916813,-0.35799114525061065,-0.5699609753237511,0.7395855775568873,641599.3605464451,8.554103545436334,0,0,1033888.0
4.0,2.5,3150,2.0,0,0,3,3150,0,383118.7148705018,-0.35934950339035604,-0.5723713844903,0.7370610101136551,511917.77449054894,8.68050180902826,0,0,580135.0
4.0,2.25,1680,2.0,0,0,3,1680,0,316252.5191406243,-0.3610640042297852,-0.5736556022887322,0.735222439002174,379874.92361722596,8.064636475774222,0,12,255000.0
3.0,2.0,1230,1.0,0,0,4,1230,0,660891.9679916813,-0.3579206909088659,-0.5699191423437668,0.7396519115161302,641599.3605464451,9.35036314989601,0,30,475000.0
4.0,2.5,3020,2.0,0,0,3,3020,0,693846.6908052936,-0.35713093748359337,-0.5719832971104614,0.7384393010388433,728815.1222688869,8.91811465947453,1,10,750000.0
3.0,1.0,1200,1.0,0,0,4,1200,0,570921.3700843812,-0.36157402629773083,-0.5703816726717164,0.7375154038981578,444596.63870552,8.962007209588313,1,60,275000.0
2.0,1.0,1680,1.0,0,0,4,1140,540,570921.3700843812,-0.3615389342605585,-0.569947179206844,0.737868424536449,539211.2726680863,8.77971129020447,1,73,515000.0
4.0,3.25,3120,2.0,0,0,3,2370,750,570921.3700843812,-0.35968188255475847,-0.5689860908030473,0.7395159037062904,595514.472632154,8.517393171418904,0,9,799000.0
3.0,2.5,1930,2.0,0,0,3,1930,0,570921.3700843812,-0.359571422939735,-0.5686111934856841,0.7398578934145936,474543.2178914028,8.88391747120797,0,9,530000.0
3.0,1.0,1270,1.5,0,0,3,1270,0,570921.3700843812,-0.3604394485540533,-0.5714614945200515,0.7372348094107868,347751.1941727795,8.764990330169104,0,70,153000.0
2.0,1.0,910,1.0,0,0,3,910,0,570921.3700843812,-0.3597603349578533,-0.5689577133209417,0.7394995752829194,595514.472632154,8.778171881033469,1,72,405000.0
4.0,1.75,1814,1.0,0,0,4,944,870,570921.3700843812,-0.3595508289773594,-0.5691730841351926,0.7394357319454656,595514.472632154,8.517393171418904,1,63,530000.0
4.0,3.75,3160,2.5,0,0,3,3160,0,1046568.688211033,-0.35978910794094976,-0.570860055081371,0.7380180182892214,1046568.688211033,9.161780181360806,0,17,1381000.0
4.0,2.0,3140,1.0,0,0,4,2040,1100,1046568.688211033,-0.35984781754245704,-0.5708592532259205,0.7379899251102747,1046568.688211033,9.25320827220336,0,55,925000.0
3.0,2.0,1570,1.0,0,0,3,1570,0,316252.5191406243,-0.3611509974855396,-0.5737563498274019,0.7351010869587501,379874.92361722596,8.649448770536708,1,16,265000.0
4.0,2.5,2790,2.0,0,0,3,2790,0,383118.7148705018,-0.35954283936632614,-0.5720354352176884,0.7372275140794122,511917.77449054894,8.631057447565285,0,5,505000.0
3.0,2.5,2370,2.0,0,0,3,2370,0,431949.4164202884,-0.35624273202759293,-0.5704580002323348,0.7400464754651846,431949.4164202884,9.453600226875217,0,13,499950.0
4.0,1.75,2310,1.0,0,0,4,1650,660,383118.7148705018,-0.35995958758777696,-0.572360623604002,0.7367716144445818,369130.20940281975,8.992930352509733,1,38,319950.0
4.0,2.25,2170,1.0,0,0,4,1300,870,823248.8103435911,-0.3593558145075974,-0.5714093785624365,0.7378039852633431,752510.1852842425,9.17636985240503,1,38,488800.0
3.0,2.0,1530,1.0,0,0,4,1530,0,383118.7148705018,-0.36039269769601795,-0.572143740001164,0.7367283381443034,405841.24664544297,9.071193240566025,0,44,235000.0
4.0,3.25,4430,2.0,0,0,3,4430,0,1328547.7453036201,-0.3594063441183161,-0.5699259967743714,0.7389258677352186,1328547.7453036201,9.952325334619427,1,62,2750000.0
4.0,3.0,1940,1.0,0,0,4,1940,0,448605.0041017414,-0.35938514380816444,-0.5684491331002096,0.7400729028194486,407040.06294389145,9.008346579384707,0,66,265000.0
3.0,2.5,1720,2.0,0,0,4,1720,0,313067.3212064117,-0.36002159493737335,-0.574115634401358,0.7353745232972625,352965.5354258385,11.512095120329514,0,24,365000.0
3.0,2.25,1490,2.0,0,0,3,1490,0,465551.92366790347,-0.3585440042928492,-0.5686232588674198,0.7403470716229279,465551.92366790347,8.416930769477844,0,5,326983.333333
3.0,1.75,1560,1.5,0,2,3,1000,560,570921.3700843812,-0.36128647659368046,-0.5698456479619333,0.7380704704358307,444596.63870552,8.306472160100585,1,88,451000.0
5.0,3.75,3630,1.5,0,0,3,2470,1160,669649.6619138028,-0.35875121411613037,-0.5697029680498552,0.7394160497077326,791460.530075905,8.699681400989514,1,10,1180000.0
4.0,2.5,3360,2.0,0,0,3,3360,0,669649.6619138028,-0.3587686627660093,-0.5701297479352232,0.7390785595161101,791460.530075905,9.354354132115088,1,26,950000.0
3.0,1.5,1520,1.0,0,0,4,1520,0,383118.7148705018,-0.359776413159437,-0.5718366759811172,0.7372677590516195,407899.73157893785,8.871224644409553,0,55,292600.0
4.0,2.25,2770,2.0,0,0,3,2770,0,1046568.688211033,-0.3600192898373866,-0.5710148066635545,0.7377860133642865,1046568.688211033,9.510519035757246,0,40,890000.0
3.0,1.75,1550,1.0,0,0,3,1050,500,570921.3700843812,-0.36034353309717504,-0.5686965034051076,0.7394165437490898,556782.41036685,8.210939733379021,1,87,530000.0
5.0,3.75,3580,2.0,0,0,3,3190,390,600900.6933288985,-0.35835406424270827,-0.5722316689532017,0.7376539037297684,574395.9700867486,9.566335084610051,0,15,765000.0
3.0,1.0,1500,1.0,0,0,3,1000,500,570921.3700843812,-0.36040006609436165,-0.5688139990520499,0.7392986046528116,569798.3944541962,8.27410200229233,1,67,606000.0
4.0,1.75,2780,2.0,0,0,4,2780,0,693846.6908052936,-0.35770061818038607,-0.571088314621547,0.738856146117829,639616.9495846,9.200391041122515,1,36,660000.0
2.0,1.5,1200,3.0,0,0,3,1200,0,570921.3700843812,-0.3603167208822604,-0.5692167299530221,0.739029211191441,588516.8146220621,7.431299675155903,0,6,504200.0
3.0,3.25,1630,3.0,0,0,3,1630,0,570921.3700843812,-0.360125871653836,-0.5684786411530275,0.7396900642285066,403563.9717036811,7.425357887027151,0,7,385000.0
4.0,3.5,2690,2.0,0,0,3,2690,0,693846.6908052936,-0.3570670768243193,-0.5720185011378799,0.7384429138424371,728815.1222688869,8.726643415598446,0,12,699850.0
2.0,2.25,1230,2.0,0,0,3,1020,210,570921.3700843812,-0.36019377559221927,-0.569746134182005,0.7386811129366195,954271.0630011677,6.838405200847344,1,10,479000.0
3.0,2.25,1460,3.0,0,0,3,1460,0,570921.3700843812,-0.3600792311489295,-0.5683671023536652,0.7397984754359083,403563.9717036811,6.848005274576363,0,8,337000.0
4.0,2.5,2340,2.0,0,0,3,2340,0,570921.3700843812,-0.36124481029539735,-0.570366552782579,0.7376884047492951,337466.1679427965,8.23880116587155,0,6,445000.0
3.0,1.75,1680,1.0,0,0,3,960,720,570921.3700843812,-0.35963618931434205,-0.5690942200373875,0.7394549209082973,595514.472632154,8.137688184977605,0,22,526000.0
3.0,2.5,2390,2.0,0,0,3,2390,0,660891.9679916813,-0.35836448631309226,-0.5702610097450811,0.7391733732447848,641599.3605464451,9.12238309321704,0,30,735000.0
4.0,3.25,3680,2.0,0,0,3,2840,840,600900.6933288985,-0.35843069247540166,-0.5721099704892775,0.7377110683447566,574395.9700867486,8.658692753689937,0,11,788000.0
3.0,2.25,2060,1.0,0,0,4,2060,0,669649.6619138028,-0.3589073008333894,-0.5700428211313456,0.7390782986159908,791460.530075905,9.0642735958414,0,48,890000.0
4.0,2.25,2350,2.0,0,0,4,2350,0,465551.92366790347,-0.35887127613248787,-0.5686298442677962,0.7401834281953504,465551.92366790347,9.83097062169695,0,37,747500.0
3.0,1.75,1870,1.0,0,0,5,1870,0,570921.3700843812,-0.3600944583534701,-0.568271695424425,0.7398643532719836,733814.6171307225,9.105090961257085,0,56,595888.0
3.0,1.5,2070,1.0,0,0,4,1140,930,570921.3700843812,-0.36043613769737093,-0.5685261928557462,0.7395023723280085,556782.41036685,8.591743922680534,0,66,559000.0
3.0,1.75,1280,1.5,0,0,4,1280,0,313067.3212064117,-0.36059339028505843,-0.5728835400015683,0.7360549276229316,330073.55167527334,8.925986089617076,0,26,242000.0
4.0,2.5,3360,2.0,0,0,3,3360,0,693846.6908052936,-0.3575411141110552,-0.5718190925066826,0.7383679822182564,728815.1222688869,10.003875726567397,0,20,879000.0
3.0,1.0,820,1.5,0,0,3,820,0,570921.3700843812,-0.36139731263770025,-0.5703722903284073,0.7376092684096203,337466.1679427965,8.946505025998682,1,104,150000.0
2.0,1.75,1240,1.5,0,0,3,1240,0,570921.3700843812,-0.3601153010171526,-0.5690401634005032,0.7392633241345429,818571.7812452,8.006700845440367,1,108,362750.0
3.0,2.5,1720,2.0,0,0,3,1720,0,313067.3212064117,-0.360552033386901,-0.5728001758883136,0.7361400612131418,330073.55167527334,8.209852481301272,0,22,255950.0
2.0,1.75,1500,1.0,0,0,4,910,590,570921.3700843812,-0.36033221154213024,-0.5684212185141942,0.7396337037128555,556782.41036685,8.824824939175638,1,72,437000.0
3.0,2.5,2150,2.0,0,0,3,2150,0,383118.7148705018,-0.35944466665855795,-0.5719028396003815,0.7373782432834173,511917.77449054894,9.014568767457824,0,22,470000.0
4.0,2.5,2380,2.0,0,0,3,2380,0,383118.7148705018,-0.35953411803054675,-0.572175820646507,0.7371228176087709,511917.77449054894,9.398312600278953,0,12,439950.0
5.0,2.75,2510,1.0,0,1,4,1600,910,660891.9679916813,-0.35804202672520025,-0.5708021373210199,0.7389119210895616,641599.3605464451,9.1248914101437,0,39,695500.0
4.0,1.75,3550,2.0,0,0,3,3550,0,1328547.7453036201,-0.35951243945497907,-0.5701184599478774,0.7387257593341324,1328547.7453036201,9.8967650067753,1,52,2100000.0
2.0,2.0,1270,3.0,0,0,3,1270,0,570921.3700843812,-0.3605289444074473,-0.5694836923615906,0.7387188423795562,595514.472632154,7.224753405767971,0,14,438000.0
2.0,1.0,1060,1.0,0,0,3,1060,0,570921.3700843812,-0.36011370519646313,-0.5684222084295911,0.7397393542956203,403563.9717036811,8.881002624255569,1,88,461000.0
3.0,1.0,910,1.0,0,0,4,910,0,669649.6619138028,-0.3587958606115936,-0.56892097648436,0.7399962519662301,523348.84636668535,8.94910546953925,0,43,300000.0
4.0,3.0,2360,1.0,0,2,3,1460,900,570921.3700843812,-0.36041400377249333,-0.5712359771714121,0.7374219987698382,453199.5853563681,8.740496729931813,1,54,418000.0
6.0,4.5,6040,2.0,0,0,3,4100,1940,600900.6933288985,-0.3576189545183794,-0.5722278899335447,0.7380134994370932,619295.5542510055,12.299303392083718,0,18,1150000.0
5.0,4.5,4590,2.0,0,0,3,4590,0,669649.6619138028,-0.35888020996075853,-0.5698954774564919,0.7392050728134641,791460.530075905,9.594649938011555,0,5,1710000.0
4.0,2.5,2701,2.0,0,0,3,2701,0,316252.5191406243,-0.361588531009753,-0.57433029100089,0.7344375065865318,379874.92361722596,8.412054873292933,0,0,399895.0
3.0,3.5,4360,2.0,0,3,3,2960,1400,570921.3700843812,-0.3603109332489408,-0.568761393114083,0.7393825187845631,588516.8146220621,8.738895704934043,0,6,1555000.0
3.0,2.75,1720,1.0,0,0,4,1720,0,383118.7148705018,-0.36019002569927944,-0.5725086987489433,0.7365439126376269,369130.20940281975,10.239995502805316,1,56,326000.0
3.0,2.0,1330,1.0,0,0,4,1330,0,669649.6619138028,-0.358214600903569,-0.5693886266041309,0.7399181654705865,523348.84636668535,8.999742789830492,0,45,420642.857143
4.0,2.75,4230,2.0,0,0,4,4230,0,606306.1674573087,-0.35774814149627976,-0.5695832513132785,0.7399940452999284,557810.543746771,10.365585010210767,0,29,405125.0
3.0,2.5,1800,2.0,0,0,4,1800,0,570921.3700843812,-0.36142551533949835,-0.5703280018703061,0.737629695134491,337466.1679427965,8.659039915644474,0,24,408200.0
4.0,1.75,2110,1.0,0,0,3,1170,940,383118.7148705018,-0.3596655128357901,-0.5727074226466409,0.7366457268741943,369130.20940281975,8.883085524404578,0,39,324000.0
3.0,1.75,2640,1.0,0,3,4,1320,1320,1046568.688211033,-0.3598864968904018,-0.5704900163876349,0.7382566292001657,1046568.688211033,8.987321812850125,1,54,1025000.0
3.0,2.5,3000,2.0,0,0,3,3000,0,660891.9679916813,-0.3569535836159957,-0.570973105238663,0.7393063317988133,671572.3083316834,10.140218377358854,0,19,740000.0
5.0,3.0,2170,1.5,0,0,4,1450,720,570921.3700843812,-0.3599875308281382,-0.56906633397222,0.739305407249046,818571.7812452,7.80016307039296,1,103,750500.0
5.0,5.5,7050,1.0,0,2,4,4320,2730,1036575.3066295251,-0.3593611879993312,-0.5702251687955537,0.7387169914329789,1165519.5017678735,10.665250866959651,1,36,3800000.0
3.0,2.5,2670,1.0,0,0,4,2670,0,313067.3212064117,-0.36043901594235184,-0.5734019635012587,0.7357267862728734,352965.5354258385,9.4894104675794,0,26,425000.0
3.0,1.0,1440,2.0,0,0,3,1440,0,570921.3700843812,-0.3603444556549511,-0.5688146208292459,0.7393252331752367,588516.8146220621,8.517393171418904,1,104,560000.0
4.0,2.5,3500,2.0,0,0,3,3500,0,660891.9679916813,-0.35702040750171404,-0.5708002138508247,0.7394075631849886,671572.3083316834,8.860641041773876,0,9,780000.0
6.0,4.25,6980,3.0,0,4,4,5330,1650,1046568.688211033,-0.35992761102210463,-0.570891058113647,0.7379264967392085,1046568.688211033,9.660332602134424,0,15,3100000.0
3.0,2.5,2460,2.0,0,0,3,2460,0,547128.9151012066,-0.35656968254847815,-0.5732031347336521,0.7377643443666765,547128.9151012066,8.389359819906353,0,7,440500.0
3.0,2.5,2495,2.0,0,0,3,2495,0,312599.218230847,-0.36228488407371184,-0.5734660796829713,0.734769568112848,306997.97536354285,8.38958706681109,0,7,267000.0
4.0,3.5,4270,2.0,0,3,5,3170,1100,570921.3700843812,-0.3610922196590413,-0.5687523711590207,0.7390082199831733,730222.9387988464,8.665785595466064,0,77,1356925.0
4.0,2.75,3150,1.0,0,0,3,2480,670,660891.9679916813,-0.35749044207715974,-0.5697568015498069,0.739984980192984,641599.3605464451,10.567875111424648,0,28,854000.0
2.0,1.0,970,1.0,0,0,3,970,0,570921.3700843812,-0.36151409188826206,-0.5704921409406267,0.7374593402291312,337466.1679427965,9.525224101853109,1,65,300000.0
4.0,2.5,3090,2.0,0,0,3,3090,0,312599.218230847,-0.36286255267288076,-0.5730616144872867,0.7348000774829472,321879.98856389115,9.833386924856638,0,19,370000.0
2.0,1.0,960,1.0,0,0,3,960,0,448605.0041017414,-0.35939585327575574,-0.568499725237927,0.7400288393384362,407040.06294389145,9.006263883379198,1,67,300000.0
4.0,2.5,1540,2.0,0,0,3,1540,0,600900.6933288985,-0.3579832857188889,-0.5723503859601061,0.7377415080296142,619295.5542510055,7.534228326274089,0,0,484998.0
8.0,2.75,2790,1.0,0,0,3,1470,1320,448605.0041017414,-0.3595493667915441,-0.5680618437805245,0.7402904797986197,403563.9717036811,8.80926561216931,1,37,340000.0
3.0,1.0,1400,1.5,0,0,3,1400,0,570921.3700843812,-0.3594351100920534,-0.5688070283236516,0.7397735911498395,474543.2178914028,8.999742789830492,0,70,267000.0
4.0,2.5,3280,2.0,0,0,3,3280,0,693846.6908052936,-0.3578015447228502,-0.570806297863846,0.7390251855741539,639616.9495846,8.729397122692061,0,13,809950.0
3.0,2.5,2110,2.0,0,0,4,2110,0,313067.3212064117,-0.36030732020364786,-0.5732028515298027,0.7359464151728501,352965.5354258385,8.303752415563412,0,25,355000.0
1.0,1.0,750,1.0,0,0,3,750,0,570921.3700843812,-0.36171559656491203,-0.5702309397950261,0.7375625414174524,539211.2726680863,8.294299608857235,0,96,250000.0
4.0,2.25,2010,1.0,0,0,3,1220,790,669649.6619138028,-0.3584065033441389,-0.5691408869385074,0.7400158303546465,523348.84636668535,8.932740634865914,0,40,440000.0
4.0,2.25,2540,1.0,0,0,3,1450,1090,431949.4164202884,-0.3556428568655127,-0.571051886328096,0.7398769502300094,431949.4164202884,12.338218704022324,1,24,540000.0
4.0,1.0,1170,1.5,0,0,3,1170,0,570921.3700843812,-0.35932594545051705,-0.5686302296447203,0.7399625171995435,474543.2178914028,9.005527777346696,1,55,350000.0
4.0,1.75,2320,1.5,0,0,5,1820,500,570921.3700843812,-0.3601384786929769,-0.5690699909235232,0.7392290724768673,818571.7812452,8.249575150000199,0,88,941000.0
4.0,1.0,2550,2.0,0,0,3,2370,180,570921.3700843812,-0.36060148009470794,-0.569246265138022,0.7388675538822358,863421.6640575667,8.294299608857235,1,109,890000.0
3.0,2.25,1670,1.5,0,3,3,1670,0,570921.3700843812,-0.3607354382397195,-0.5691485989534575,0.7388774024879323,716512.521125783,8.476579508530941,1,111,1020000.0
3.0,1.0,1810,2.0,0,0,3,1810,0,606306.1674573087,-0.3580605955098041,-0.5692182614067495,0.7401237604780986,557810.543746771,9.423514392252901,1,44,326500.0
3.0,1.75,1550,1.0,0,0,3,1050,500,495650.40883936686,-0.35944760499234435,-0.5744053668206295,0.7354290542485562,495650.40883936686,9.18204377282107,0,38,255000.0
3.0,2.5,2420,2.0,0,0,3,2420,0,547128.9151012066,-0.35645873128774086,-0.5733198071664147,0.7377273016497351,547128.9151012066,9.018332049592685,1,16,455600.0
3.0,1.0,1830,1.0,0,0,3,1200,630,570921.3700843812,-0.35941787204080167,-0.5686203849597248,0.7399254361528035,474543.2178914028,8.987821625430815,1,54,403500.0
