date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,longitude,latitude
2014-06-10 00:00:00,1240000.0,5.0,3.0,2830,7500,2.0,0,0,3,2460,370,1923,1998,4007 48th Ave NE,Seattle,WA 98105,USA,-122.276774084253,47.657763073096
2014-06-10 00:00:00,490000.0,4.0,2.5,3020,8302,2.0,0,0,4,3020,0,1994,0,26529 161st Ave SE,Covington,WA 98042,USA,-122.127776790793,47.363563648839
2014-06-10 00:00:00,470000.0,3.0,1.75,2290,14800,1.0,0,0,3,1620,670,1965,1993,5319 NE 201st Pl,Lake Forest Park,WA 98155,USA,-122.273233119887,47.773818360446
2014-06-10 00:00:00,483300.0,4.0,2.0,1210,11100,1.0,0,0,4,1210,0,1955,2009,3911 147th Ave SE,Bellevue,WA 98006,USA,-122.144979093234,47.57480058379
2014-06-10 00:00:00,659000.0,3.0,2.5,2510,6320,2.0,0,0,3,2510,0,1996,0,2651 230th Ave SE,Sammamish,WA 98075,USA,-122.033394418711,47.586058683432
2014-06-10 00:00:00,480000.0,4.0,1.75,2320,4322,1.0,0,0,3,1140,1180,1910,2006,3149 35th Ave S,Seattle,WA 98144,USA,-122.288856791433,47.57611321379
2014-06-10 00:00:00,165000.0,3.0,1.0,970,6600,1.0,0,0,3,970,0,1965,1993,13240 Occidental Ave S,Burien,WA 98168,USA,-122.33243635146,47.484477801843
2014-06-10 00:00:00,659500.0,3.0,1.75,1820,5500,1.0,0,0,4,1620,200,1957,2001,4115 NE 62nd St,Seattle,WA 98115,USA,-122.283375222104,47.673909078811
2014-06-10 00:00:00,219900.0,3.0,1.0,970,7742,1.0,0,0,4,970,0,1967,0,31716 6th Ave S,Federal Way,WA 98003,USA,-122.327146691548,47.31682361547
2014-06-10 00:00:00,315000.0,2.0,1.0,1740,3622,1.0,0,0,4,950,790,1924,0,5237 Martin Luther King Jr Way S,Seattle,WA 98118,USA,-122.289458754576,47.554185932567
2014-06-10 00:00:00,250000.0,3.0,1.75,1590,7560,1.0,0,0,3,1130,460,1984,0,12033 SE 223rd Dr,Kent,WA 98031,USA,-122.181331734559,47.401614082101
2014-06-10 00:00:00,268000.0,2.0,1.0,1380,5000,1.0,0,0,3,870,510,1943,2002,3010 S Holden St,Seattle,WA 98108,USA,-122.293190442183,47.533810412808
2014-06-10 00:00:00,380000.0,4.0,1.5,1680,11123,1.0,0,0,3,1130,550,1959,1989,236 NW 176th Pl,Shoreline,WA 98177,USA,-122.360286546425,47.756412821395
2014-06-10 00:00:00,499000.0,2.0,1.0,1220,3000,1.0,0,0,3,920,300,1926,2003,637 NW 74th St,Seattle,WA 98117,USA,-122.363866195046,47.68246808721
2014-06-10 00:00:00,285000.0,2.0,2.0,1651,18200,1.0,0,0,3,1651,0,1946,0,15923 Vashon Hwy SW,Vashon,WA 98070,USA,-122.460434575471,47.46322957741
2014-06-10 00:00:00,183000.0,3.0,1.75,1330,9200,1.0,0,0,4,1330,0,1973,0,3301 20th St SE,Auburn,WA 98092,USA,-122.185196612252,47.291454752776
2014-06-10 00:00:00,1070000.0,3.0,3.0,2940,4622,2.0,0,0,4,2230,710,1988,0,4814 University View Pl NE,Seattle,WA 98105,USA,-122.292860591295,47.663714182058
2014-06-10 00:00:00,429000.0,3.0,3.25,1410,1246,3.0,0,0,3,1410,0,2005,0,9507 Ashworth Ave N,Seattle,WA 98103,USA,-122.339789551168,47.69787136466
2014-06-10 00:00:00,403000.0,2.0,1.0,1100,3598,1.0,0,0,4,1100,0,1926,1993,3242 15th Ave S,Seattle,WA 98144,USA,-122.313299932801,47.574656659353
2014-06-10 00:00:00,375500.0,3.0,1.5,1530,7200,1.0,0,0,3,1530,0,1975,0,3005 NE 194th St,Lake Forest Park,WA 98155,USA,-122.297287597527,47.769229446
2014-06-10 00:00:00,1795000.0,5.0,3.25,5270,17232,2.0,0,1,3,4010,1260,1977,2003,5355 84th Pl SE,Mercer Island,WA 98040,USA,-122.227589723858,47.554583149132
2014-06-10 00:00:00,516200.0,3.0,2.0,2110,5150,1.0,0,0,5,1080,1030,1919,1934,4836 S Findlay St,Seattle,WA 98118,USA,-122.272253441959,47.551954073936
2014-06-10 00:00:00,385000.0,4.0,1.75,1720,8750,1.0,0,0,3,860,860,1971,0,9813 NE 140th St,Kirkland,WA 98034,USA,-122.210347236473,47.726142034896
2014-06-10 00:00:00,515000.0,3.0,2.5,1800,5001,2.0,0,0,3,1800,0,1996,0,8230 NE 125th Ct,Kirkland,WA 98034,USA,-122.231987774464,47.712762799463
2014-06-10 00:00:00,375000.0,4.0,2.5,2210,9427,2.0,0,0,3,2210,0,1999,0,475 S 190th St,Burien,WA 98148,USA,-122.329188339234,47.432462339294
2014-06-10 00:00:00,650000.0,4.0,2.25,2560,9731,2.0,0,0,4,2560,0,1973,0,7014 NE 139th St,Kirkland,WA 98034,USA,-122.246657676872,47.725807068205
2014-06-10 00:00:00,306888.0,2.0,1.5,1010,7719,2.0,0,0,3,1010,0,1981,2013,2314 Blaine Ave NE,Renton,WA 98056,USA,-122.189355686593,47.512148640629
2014-06-10 00:00:00,870000.0,4.0,2.5,3340,12248,2.0,0,1,3,2470,870,1998,2006,1919 Fairmount Ave SW,Seattle,WA 98126,USA,-122.378600597389,47.58599354986
2014-06-10 00:00:00,310000.0,4.0,1.0,1740,11075,1.5,0,0,3,1740,0,1965,1993,2109 N 161st Pl,Shoreline,WA 98133,USA,-122.334286869701,47.74589108065
2014-06-10 00:00:00,251750.0,3.0,2.0,1320,7200,1.0,0,0,5,1320,0,1975,0,12526 SE 232nd St,Kent,WA 98031,USA,-122.174289892736,47.394546673111
2014-06-10 00:00:00,366000.0,3.0,1.75,1520,8625,1.0,0,0,3,1520,0,1976,0,19223 89th Ave NE,Bothell,WA 98011,USA,-122.222600202915,47.768902424814
2014-06-10 00:00:00,429950.0,3.0,1.5,2010,9480,1.0,0,0,3,1570,440,1951,1994,11049 Sand Point Way NE,Seattle,WA 98125,USA,-122.280409028266,47.709212309292
2014-06-10 00:00:00,710000.0,3.0,3.5,2440,3427,2.0,0,0,3,1990,450,2000,0,2469 132nd Ave SE,Bellevue,WA 98005,USA,-122.164412065718,47.588623751065
2014-06-10 00:00:00,895000.0,5.0,2.5,2550,20875,1.0,0,0,4,1610,940,1953,1983,11034 NE 26th Pl,Bellevue,WA 98004,USA,-122.193672746891,47.634003325791
2014-06-10 00:00:00,149500.0,3.0,1.0,1010,9450,1.0,0,0,4,1010,0,1959,0,27019 15th Ave S,Des Moines,WA 98198,USA,-122.314646860704,47.35952998558
2014-06-10 00:00:00,310000.0,3.0,2.5,1780,6771,1.0,0,0,3,1230,550,1990,2009,8833 14th Ave SW,Seattle,WA 98106,USA,-122.352899758302,47.524348267004
2014-06-10 00:00:00,555000.0,3.0,2.0,2180,4976,1.5,0,2,4,1680,500,1930,0,3763 SW Hinds St,Seattle,WA 98126,USA,-122.379897993471,47.573082094692
2014-06-10 00:00:00,750000.0,5.0,3.25,2750,7500,2.0,0,1,3,2150,600,1937,1997,10237 NE 64th St,Kirkland,WA 98033,USA,-122.203747638723,47.663685070605
2014-06-10 00:00:00,745000.0,4.0,3.25,3490,7024,2.0,0,0,3,3490,0,2006,0,27520 SE 28th Ct,Sammamish,WA 98075,USA,-121.972447300378,47.583348640944
2014-06-10 00:00:00,695000.0,3.0,2.5,2550,45254,2.0,0,0,3,2550,0,2001,0,4792-4798 281st Ave NE,Redmond,WA 98053,USA,-121.964243171799,47.650044025104
2014-06-10 00:00:00,433000.0,3.0,1.75,1870,7189,1.0,0,0,3,1270,600,1959,1989,6811 51st Ave S,Seattle,WA 98118,USA,-122.270002694217,47.541457134237
2014-06-10 00:00:00,307000.0,4.0,1.0,1150,8184,1.5,0,0,3,1150,0,1947,2012,15562 9th Ave NE,Shoreline,WA 98155,USA,-122.319503500887,47.741765167627
2014-06-10 00:00:00,655275.0,3.0,1.75,2050,11856,1.0,0,0,3,1460,590,1962,2003,4040 134th Ave SE,Bellevue,WA 98006,USA,-122.162352007355,47.573774423911
2014-06-10 00:00:00,392000.0,4.0,2.75,1940,6555,2.0,0,0,3,1940,0,1990,2009,25804-25810 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA,-122.040977125694,47.370457645154
2014-06-10 00:00:00,1180000.0,5.0,3.75,3630,6000,1.5,0,0,3,2470,1160,2004,2003,810 5th St,Kirkland,WA 98033,USA,-122.19928765401,47.681695698335
2014-06-10 00:00:00,359950.0,3.0,1.75,1890,9100,2.0,0,0,4,1890,0,1952,0,1633 N 192nd St,Shoreline,WA 98133,USA,-122.339115522838,47.767752080045
2014-06-10 00:00:00,360000.0,4.0,2.0,1630,10375,1.0,0,0,5,1630,0,1968,0,17602 197th Pl NE,Woodinville,WA 98077,USA,-122.07333001739,47.756366990966
2014-06-10 00:00:00,566000.0,4.0,1.75,2440,5000,1.0,0,0,3,1340,1100,1954,2005,7328 12th Ave NW,Seattle,WA 98117,USA,-122.371416560334,47.681733767212
2014-06-10 00:00:00,700000.0,5.0,2.75,3100,9825,2.0,0,2,4,3100,0,1950,1982,4251 NE 125th St,Seattle,WA 98125,USA,-122.280411315767,47.719109038961
2014-06-10 00:00:00,415000.0,3.0,2.5,2090,6045,2.0,0,0,3,2090,0,2000,0,3307 NE 7th St,Renton,WA 98056,USA,-122.17490404737,47.494835141513
2014-06-10 00:00:00,199500.0,3.0,1.0,920,9812,1.0,0,0,4,920,0,1962,0,34021 40th Ave S,Auburn,WA 98001,USA,-122.283596169208,47.296364959082
2014-06-10 00:00:00,749000.0,3.0,1.0,1580,5000,1.5,0,0,3,1580,0,1926,2003,7526 Jones Ave NW,Seattle,WA 98117,USA,-122.386374366932,47.683461189937
2014-06-10 00:00:00,680000.0,3.0,1.75,1760,8400,1.0,0,0,4,1460,300,1960,2001,7510 45th Ave SW,Seattle,WA 98136,USA,-122.39035970935,47.535568005456
2014-06-10 00:00:00,400000.0,4.0,2.5,2530,7563,1.0,0,0,3,1440,1090,1978,0,9808 NE 204th Pl,Bothell,WA 98011,USA,-122.209958052273,47.776099437973
2014-06-10 00:00:00,608000.0,4.0,2.75,2490,9714,1.0,0,0,4,1400,1090,1983,0,10500-10598 NE 168th St,Bothell,WA 98011,USA,-122.200697807034,47.749470657151
2014-06-10 00:00:00,589900.0,4.0,4.5,3870,35889,2.0,0,0,3,2530,1340,2001,0,24718 SE Mirrormont Dr,Issaquah,WA 98027,USA,-122.010783361844,47.467477557271
2014-06-10 00:00:00,480000.0,5.0,2.5,2732,9500,1.0,0,2,4,1870,862,1975,0,1006 S 286th Pl,Federal Way,WA 98003,USA,-122.322670092608,47.34408315794
2014-06-10 00:00:00,1059500.0,5.0,3.25,3230,3825,2.0,0,0,3,2480,750,2014,0,6729 Earl Ave NW,Seattle,WA 98117,USA,-122.391955940349,47.677872213219
2014-06-10 00:00:00,915000.0,6.0,3.75,2930,14980,2.0,0,3,3,2930,0,2013,1923,6478 167th Ln SE,Bellevue,WA 98006,USA,-122.116623504449,47.544052508941
2014-06-10 00:00:00,695000.0,4.0,3.5,3510,9364,2.0,0,0,3,3510,0,2001,0,34809 SE Garden Ct,Snoqualmie,WA 98065,USA,-121.876402954784,47.540405586184
2014-06-10 00:00:00,899900.0,4.0,2.5,2580,3909,2.0,0,0,3,2580,0,2013,1923,1235 Market St,Kirkland,WA 98033,USA,-122.209960824536,47.684932593171
2014-06-10 00:00:00,499950.0,2.0,2.25,1060,1208,2.0,0,0,3,940,120,2005,0,2008 Yale Ave E,Seattle,WA 98102,USA,-122.327027069661,47.636924865168
2014-06-10 00:00:00,533112.0,4.0,2.75,2790,8853,2.0,0,0,3,2790,0,2013,1923,1030 SE 10th St,North Bend,WA 98045,USA,-121.771778349502,47.484032581787
2014-06-10 00:00:00,303210.0,4.0,2.5,2009,5000,2.0,0,0,3,2009,0,2014,0,2411 57th St SE,Auburn,WA 98092,USA,-122.198946756218,47.257969964948
2014-06-10 00:00:00,525000.0,5.0,2.75,2880,8364,2.0,0,0,3,2880,0,2006,0,407 Kitsap Ave NE,Renton,WA 98059,USA,,
2014-06-10 00:00:00,399950.0,2.0,1.0,710,1157,2.0,0,0,4,710,0,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA,-122.32932490988,47.640292636262
2014-06-11 00:00:00,850830.0,3.0,2.5,2070,13241,1.5,0,0,5,1270,800,1910,0,2505 Boyer Ave E,Seattle,WA 98102,USA,-122.314614942014,47.641708428533
2014-06-11 00:00:00,371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1370,0,1964,0,2320 N 161st St,Shoreline,WA 98133,USA,-122.331201196607,47.745723318411
2014-06-11 00:00:00,522000.0,3.0,1.75,1730,8400,1.0,0,0,4,1400,330,1980,0,8605 169th Ct NE,Redmond,WA 98052,USA,-122.115325430538,47.679482618756
2014-06-11 00:00:00,588000.0,4.0,2.0,1680,5000,1.0,0,0,3,980,700,1950,2005,7734 39th Ave NE,Seattle,WA 98115,USA,-122.286234976891,47.685099778372
2014-06-11 00:00:00,276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,0,1952,0,428 Orchard Ave NE,North Bend,WA 98045,USA,-121.778550944013,47.496403382632
2014-06-11 00:00:00,248000.0,5.0,1.5,1510,9078,1.0,0,0,4,1510,0,1959,0,2052 S 132nd St,SeaTac,WA 98168,USA,-122.305486964987,47.485100419605
2014-06-11 00:00:00,280000.0,3.0,2.5,1860,6607,2.0,0,0,3,1860,0,1989,0,1206 SW 349th St,Federal Way,WA 98023,USA,-122.350724524566,47.288927605969
2014-06-11 00:00:00,495000.0,6.0,5.0,3440,4500,2.0,0,0,3,3280,160,2007,0,321 Hardie Ave NW,Renton,WA 98057,USA,-122.218986254601,47.486553365758
2014-06-11 00:00:00,665000.0,6.0,3.0,4250,4400,2.5,0,0,4,3020,1230,1902,0,3907 S Edmunds St,Seattle,WA 98118,USA,-122.28333478631,47.558591637192
2014-06-11 00:00:00,290300.0,2.0,1.0,860,3874,1.0,0,0,4,860,0,1931,0,915 N 1st St,Renton,WA 98057,USA,-122.203980907733,47.483906108538
2014-06-11 00:00:00,527000.0,2.0,1.75,1640,4080,1.0,0,0,3,840,800,1921,2000,4746 Thackeray Pl NE,Seattle,WA 98105,USA,-122.32605579929,47.664026888634
2014-06-11 00:00:00,487028.0,2.0,1.5,1295,1093,2.0,0,0,3,1105,190,2007,0,2514 E Denny Way,Seattle,WA 98122,USA,-122.299686250643,47.618970674884
2014-06-11 00:00:00,325000.0,3.0,1.75,1790,27427,1.0,0,0,3,1130,660,1978,0,43404 SE 76th St,Snoqualmie,WA 98065,USA,-121.761024612716,47.532437775694
2014-06-11 00:00:00,799000.0,3.0,1.5,2210,6300,1.5,0,0,5,2210,0,1916,0,1422 33rd Ave S,Seattle,WA 98144,USA,-122.290388353295,47.589642086335
2014-06-11 00:00:00,7062500.0,5.0,4.5,10040,37325,2.0,1,2,3,7680,2360,1940,2001,4442 95th Ave NE,Bellevue,WA 98004,USA,-122.214852110195,47.649232180467
2014-06-11 00:00:00,354000.0,3.0,1.0,940,10368,1.0,0,0,3,940,0,1965,1993,15550 NE 60th St,Redmond,WA 98052,USA,-122.133058272793,47.660676654403
2014-06-11 00:00:00,262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,1962,2003,7327 33rd Ave S,Seattle,WA 98118,USA,-122.290048671071,47.536749235626
2014-06-11 00:00:00,560200.0,3.0,2.5,1990,3984,2.0,0,0,3,1990,0,2004,2003,24134 SE 20th St,Sammamish,WA 98075,USA,-122.017418885536,47.591367488422
2014-06-11 00:00:00,220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,1942,1999,10102 33rd Ave SW,Seattle,WA 98146,USA,-122.373968054566,47.512763946361
2014-06-11 00:00:00,650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,0,1928,1970,1923 46th Ave SW,Seattle,WA 98116,USA,-122.390505597409,47.586638202192
2014-06-11 00:00:00,435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,0,2004,2003,136 N 101st St,Seattle,WA 98133,USA,-122.357543319127,47.702253033947
2014-06-11 00:00:00,800000.0,4.0,3.75,2690,4000,2.0,0,3,4,2120,570,1909,1989,2537 11th Ave W,Seattle,WA 98119,USA,-122.371666128044,47.641738773955
2014-06-11 00:00:00,1010000.0,4.0,2.5,3760,29224,2.0,0,0,3,3760,0,1987,2000,15736 NE 134th St,Redmond,WA 98052,USA,-122.129454435979,47.720224568864
2014-06-11 00:00:00,200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,0,1953,0,751 Redmond Ave NE,Renton,WA 98056,USA,-122.168784533524,47.495378703661
2014-06-11 00:00:00,295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,1999,0,10026 61st Ave S,Seattle,WA 98178,USA,-122.256974064979,47.511367961055
2014-06-11 00:00:00,580379.0,4.0,2.75,2240,27820,1.5,0,0,4,2240,0,1976,1992,21404 SE 19th St,Sammamish,WA 98075,USA,-122.053675992925,47.593039046849
2014-06-11 00:00:00,875000.0,4.0,2.5,3470,32109,2.0,0,0,3,3470,0,1995,0,22618 NE 143rd Ct,Woodinville,WA 98077,USA,-122.035489646421,47.7305964163
2014-06-11 00:00:00,515000.0,3.0,2.5,3370,19585,2.0,0,0,3,3200,170,1951,1994,15043 Densmore Ave N,Shoreline,WA 98133,USA,-122.338520771092,47.738130267283
2014-06-11 00:00:00,599000.0,4.0,2.5,2790,230868,2.0,0,0,3,2790,0,1989,0,18905 240th Ave NE,Woodinville,WA 98077,USA,-122.018484353845,47.764396537022
2014-06-11 00:00:00,285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,0,2005,0,13303 SE 227th St,Kent,WA 98042,USA,-122.163070939816,47.39869808027
2014-06-11 00:00:00,290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,0,1968,0,28515 SE 228th St,Maple Valley,WA 98038,USA,-121.96428810754,47.398205275564
2014-06-11 00:00:00,355000.0,1.0,1.75,750,20339,1.0,0,0,4,550,200,1946,1989,14128 W Lake Kathleen Dr SE,Renton,WA 98059,USA,-122.090921321889,47.476051842217
2014-06-11 00:00:00,381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,0,1954,2005,16044 33rd Ave NE,Lake Forest Park,WA 98155,USA,-122.293996195271,47.744926979593
2014-06-11 00:00:00,571000.0,3.0,2.5,2600,7465,2.0,0,0,3,2600,0,1988,2000,15201 93rd Pl NE,Bothell,WA 98011,USA,-122.216722343041,47.73868172162
2014-06-11 00:00:00,852600.0,4.0,2.5,3320,11901,2.0,0,0,5,2650,670,1977,0,5334-5394 134th Ave SE,Bellevue,WA 98006,USA,-122.159986954149,47.554014180307
2014-06-11 00:00:00,1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,2340,0,1922,0,3107 37th Pl S,Seattle,WA 98144,USA,-122.286618897319,47.57648983746
2014-06-11 00:00:00,371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,0,1951,1994,3843 NE 113th St,Seattle,WA 98125,USA,-122.28741186694,47.710091917081
2014-06-11 00:00:00,514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1220,500,1986,0,4052 SW Myrtle St,Seattle,WA 98136,USA,-122.384896181048,47.539933907432
2014-06-11 00:00:00,386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,190,2004,2003,3613 Gilman Ave W,Seattle,WA 98199,USA,-122.383510190821,47.652386646563
2014-06-11 00:00:00,464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,0,1989,0,5055 NE 23rd St,Renton,WA 98059,USA,-122.151817335095,47.512036629907
2014-06-11 00:00:00,335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,1963,2008,20532 SE 159th St,Renton,WA 98059,USA,-122.066353737742,47.459381462152
2014-06-11 00:00:00,740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,2014,12537 41st Ave NE,Seattle,WA 98125,USA,-122.284595755403,47.719633008015
2014-06-11 00:00:00,465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,490,1955,2005,10424 12th Ave NE,Seattle,WA 98125,USA,-122.314977819532,47.704239714646
2014-06-11 00:00:00,700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1390,1110,1948,1985,10050 11th Ave NW,Seattle,WA 98177,USA,-122.369993790552,47.701869090072
2014-06-11 00:00:00,785000.0,3.0,3.5,4500,21870,2.0,0,0,3,4500,0,2004,2003,13528 SE 333rd Pl,Auburn,WA 98092,USA,-122.159807475478,47.303681481679
2014-06-11 00:00:00,350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,330,2006,0,6003 Lanham Pl SW,Seattle,WA 98126,USA,-122.373757119328,47.548211927334
2014-06-11 00:00:00,148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,0,1939,1969,9854 25th Ave SW,Seattle,WA 98106,USA,-122.364450895674,47.514503731065
2014-06-11 00:00:00,530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1050,500,1927,2011,209 NW 73rd St,Seattle,WA 98117,USA,-122.359599921896,47.681737742966
2014-06-11 00:00:00,349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,2002,0,720 N 95th St,Seattle,WA 98103,USA,-122.349658455606,47.697881539626
2014-06-11 00:00:00,240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,43712 SE 150th St,North Bend,WA 98045,USA,-121.75737031614,47.465072026211
2014-06-11 00:00:00,330000.0,3.0,2.5,2210,7557,2.0,0,0,3,2210,0,1989,0,32739 47th Ave SW,Federal Way,WA 98023,USA,-122.392810196088,47.308034707892
2014-06-11 00:00:00,735000.0,4.0,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,1988,6815 26th Ave NE,Seattle,WA 98115,USA,-122.299639078541,47.677770153245
2014-06-11 00:00:00,545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0,1801 193rd Ave SE,Sammamish,WA 98075,USA,-122.08197006833,47.591940830495
2014-06-11 00:00:00,214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1310,260,1977,0,26712 186th Ave SE,Covington,WA 98042,USA,-122.094065339218,47.362377155344
2014-06-11 00:00:00,657500.0,4.0,2.75,4140,24190,2.0,0,0,3,4140,0,2002,0,32927 143rd Ct SE,Auburn,WA 98092,USA,-122.15030119435,47.306746785991
2014-06-11 00:00:00,476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1140,0,1908,0,4415 29th Ave W,Seattle,WA 98199,USA,-122.395048151356,47.660256598708
2014-06-11 00:00:00,2888000.0,5.0,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,2003,1291 NW Elford Dr,Seattle,WA 98177,USA,-122.371488262112,47.729584200109
2014-06-11 00:00:00,110000.0,2.0,1.0,800,15000,1.0,0,0,3,800,0,1927,2011,12231 14th Ave S,Seattle,WA 98168,USA,-122.315436837955,47.493702898264
2014-06-11 00:00:00,292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2414,0,2006,0,315 F St SE,Auburn,WA 98002,USA,-122.221653689394,47.30498031859
2014-06-11 00:00:00,317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1160,0,1952,2008,13319 1st Ave NE,Seattle,WA 98125,USA,-122.328973032901,47.72554478357
2014-06-11 00:00:00,455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,0,2001,0,1118 U St NW,Auburn,WA 98001,USA,-122.256579295897,47.31669382271
2014-06-11 00:00:00,1365000.0,5.0,3.5,4210,17258,2.0,0,3,3,4210,0,1995,0,5564 169th Pl SE,Bellevue,WA 98006,USA,-122.114226551548,47.5529454882
2014-06-11 00:00:00,460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1030,1030,1929,0,3720 35th Ave SW,Seattle,WA 98126,USA,-122.376009337901,47.570947339243
2014-06-11 00:00:00,405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1640,0,1948,1994,12711 37th Ave NE,Seattle,WA 98125,USA,-122.288673544559,47.722152607628
2014-06-11 00:00:00,333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,0,1942,1999,9716 4th Ave NW,Seattle,WA 98117,USA,-122.361971929749,47.700014878964
2014-06-11 00:00:00,427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1860,0,1901,0,2411-2499 E Roy St,Seattle,WA 98112,USA,-122.299927983699,47.625120672449
2014-06-11 00:00:00,742000.0,4.0,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0,1755 268th Pl SE,Sammamish,WA 98075,USA,-121.980723849338,47.593866762003
2014-06-11 00:00:00,465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1320,770,1965,0,16135 Densmore Ave N,Shoreline,WA 98133,USA,-122.339130661097,47.745991193458
2014-06-11 00:00:00,809950.0,4.0,2.5,3280,6181,2.0,0,0,3,3280,0,2001,0,19199 NE 43rd Ct,Sammamish,WA 98074,USA,-122.080938440331,47.648442416179
2014-06-11 00:00:00,619400.0,4.0,2.0,2090,3610,1.5,0,0,5,1790,300,1927,0,8044 14th Avenue Northeast,Seattle,WA 98115,USA,-122.313210922503,47.68712917778
2014-06-11 00:00:00,762400.0,3.0,1.75,2430,14607,1.0,0,1,3,1230,1200,1949,1970,4854 E Mercer Way,Mercer Island,WA 98040,USA,-122.213446767502,47.558977964591
2014-06-11 00:00:00,535000.0,5.0,2.25,2520,49222,2.0,0,0,4,2520,0,1978,2000,20645 SE 123rd St,Issaquah,WA 98027,USA,-122.065237971731,47.491660565947
2014-06-11 00:00:00,881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0,540 33rd Ave S,Seattle,WA 98144,USA,-122.290113779048,47.597369481727
2014-06-11 00:00:00,813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0,1501 33rd Ave S,Seattle,WA 98144,USA,-122.290594945724,47.588528945624
2014-06-11 00:00:00,234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,0,1910,0,28 M St NE,Auburn,WA 98002,USA,-122.213321983048,47.30890880596
2014-06-11 00:00:00,308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,0,1994,0,5006 Highland Dr SE,Auburn,WA 98092,USA,-122.214868402381,47.263272708884
2014-06-11 00:00:00,450000.0,4.0,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009,13406 423rd Ave SE,North Bend,WA 98045,USA,-121.775958074869,47.479134652603
2014-06-11 00:00:00,547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0,769 N 74th St,Seattle,WA 98103,USA,-122.348651338123,47.682507245542
2014-06-11 00:00:00,399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,0,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA,-122.32932490988,47.640292636262
2014-06-11 00:00:00,516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0,8816 Venn Ave SE,Snoqualmie,WA 98065,USA,-121.869772828734,47.521198611595
2014-06-11 00:00:00,250000.0,2.0,1.5,982,846,2.0,0,0,3,806,176,2006,0,10217 Aurora Ave N,Seattle,WA 98133,USA,-122.344864219494,47.703300675431
2014-06-11 00:00:00,475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0,2009 25th Ave NE,Issaquah,WA 98029,USA,-121.997780151449,47.549144947636
2014-06-11 00:00:00,415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0,564 Field Pl NE,Renton,WA 98059,USA,-122.153237646258,47.491532778604
2014-06-11 00:00:00,545000.0,2.0,1.25,1240,2150,2.0,0,0,3,1240,0,2014,0,8050 14th Ave NW,Seattle,WA 98117,USA,-122.37401231641,47.687238110511
