date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,lat,long
2014-06-11 00:00:00,335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,1963,2008,20532 SE 159th St,Renton,WA 98059,USA,47.459381462152,-122.066353737742
2014-06-11 00:00:00,740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,2014,12537 41st Ave NE,Seattle,WA 98125,USA,47.719633008015,-122.284595755403
2014-06-11 00:00:00,465000.0,4.0,1.75,1470,5350,1.0,0,0,3,980,490,1955,2005,10424 12th Ave NE,Seattle,WA 98125,USA,47.704239714647,-122.314977819532
2014-06-11 00:00:00,700000.0,3.0,2.75,2500,7378,1.0,0,0,5,1390,1110,1948,1985,10050 11th Ave NW,Seattle,WA 98177,USA,47.701869090072,-122.369993790552
2014-06-11 00:00:00,785000.0,3.0,3.5,4500,21870,2.0,0,0,3,4500,0,2004,2003,13528 SE 333rd Pl,Auburn,WA 98092,USA,47.303681481679,-122.159807475478
2014-06-11 00:00:00,350000.0,3.0,3.25,1460,1592,2.0,0,0,3,1130,330,2006,0,6003 Lanham Pl SW,Seattle,WA 98126,USA,47.548211927334,-122.373757119328
2014-06-11 00:00:00,148000.0,1.0,1.0,620,8261,1.0,0,0,3,620,0,1939,1969,9854 25th Ave SW,Seattle,WA 98106,USA,47.514503731065,-122.364450895674
2014-06-11 00:00:00,530000.0,3.0,1.75,1550,3680,1.0,0,0,3,1050,500,1927,2011,209 NW 73rd St,Seattle,WA 98117,USA,47.681737742966,-122.359599921896
2014-06-11 00:00:00,349000.0,3.0,2.5,1430,1002,3.0,0,0,3,1430,0,2002,0,720 N 95th St,Seattle,WA 98103,USA,47.697881539626,-122.349658455606
2014-06-11 00:00:00,240000.0,3.0,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,43712 SE 150th St,North Bend,WA 98045,USA,47.46507202621,-121.75737031614
2014-06-11 00:00:00,330000.0,3.0,2.5,2210,7557,2.0,0,0,3,2210,0,1989,0,32739 47th Ave SW,Federal Way,WA 98023,USA,47.308034707892,-122.392810196088
2014-06-11 00:00:00,735000.0,4.0,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,1988,6815 26th Ave NE,Seattle,WA 98115,USA,47.677770153245,-122.299639078541
2014-06-11 00:00:00,545000.0,3.0,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0,1801 193rd Ave SE,Sammamish,WA 98075,USA,47.591940830495,-122.08197006833
2014-06-11 00:00:00,214950.0,3.0,1.75,1570,4875,1.0,0,0,4,1310,260,1977,0,26712 186th Ave SE,Covington,WA 98042,USA,47.362377155344,-122.094065339218
2014-06-11 00:00:00,657500.0,4.0,2.75,4140,24190,2.0,0,0,3,4140,0,2002,0,32927 143rd Ct SE,Auburn,WA 98092,USA,47.306746785991,-122.15030119435
2014-06-11 00:00:00,476000.0,3.0,1.0,1140,5500,1.5,0,0,4,1140,0,1908,0,4415 29th Ave W,Seattle,WA 98199,USA,47.660256598708,-122.395048151356
2014-06-11 00:00:00,2888000.0,5.0,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,2003,1291 NW Elford Dr,Seattle,WA 98177,USA,47.729584200109,-122.371488262112
2014-06-11 00:00:00,110000.0,2.0,1.0,800,15000,1.0,0,0,3,800,0,1927,2011,12231 14th Ave S,Seattle,WA 98168,USA,47.493702898264,-122.315436837955
2014-06-11 00:00:00,292000.0,4.0,2.75,2414,7693,2.0,0,0,3,2414,0,2006,0,315 F St SE,Auburn,WA 98002,USA,47.30498031859,-122.221653689394
2014-06-11 00:00:00,317000.0,3.0,1.0,1160,8813,1.0,0,0,3,1160,0,1952,2008,13319 1st Ave NE,Seattle,WA 98125,USA,47.725544783569,-122.328973032901
2014-06-11 00:00:00,455000.0,4.0,2.5,3170,10688,2.0,0,2,3,3170,0,2001,0,1118 U St NW,Auburn,WA 98001,USA,47.316693822709,-122.256579295897
2014-06-11 00:00:00,1365000.0,5.0,3.5,4210,17258,2.0,0,3,3,4210,0,1995,0,5564 169th Pl SE,Bellevue,WA 98006,USA,47.5529454882,-122.114226551548
2014-06-11 00:00:00,460000.0,3.0,2.0,2060,4437,1.0,0,0,3,1030,1030,1929,0,3720 35th Ave SW,Seattle,WA 98126,USA,47.570947339243,-122.376009337901
2014-06-11 00:00:00,405000.0,3.0,2.0,1640,7201,1.0,0,0,3,1640,0,1948,1994,12711 37th Ave NE,Seattle,WA 98125,USA,47.722152607628,-122.288673544559
2014-06-11 00:00:00,333000.0,2.0,1.0,720,6686,1.0,0,0,3,720,0,1942,1999,9716 4th Ave NW,Seattle,WA 98117,USA,47.700014878964,-122.361971929749
2014-06-11 00:00:00,427000.0,4.0,1.0,1860,4736,1.5,0,0,1,1860,0,1901,0,2411-2499 E Roy St,Seattle,WA 98112,USA,47.625120672449,-122.299927983699
2014-06-11 00:00:00,742000.0,4.0,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0,1755 268th Pl SE,Sammamish,WA 98075,USA,47.593866762002,-121.980723849338
2014-06-11 00:00:00,465000.0,4.0,2.5,2090,9702,1.0,0,0,5,1320,770,1965,0,16135 Densmore Ave N,Shoreline,WA 98133,USA,47.745991193458,-122.339130661097
2014-06-11 00:00:00,809950.0,4.0,2.5,3280,6181,2.0,0,0,3,3280,0,2001,0,19199 NE 43rd Ct,Sammamish,WA 98074,USA,47.648442416179,-122.080938440331
2014-06-11 00:00:00,619400.0,4.0,2.0,2090,3610,1.5,0,0,5,1790,300,1927,0,8044 14th Avenue Northeast,Seattle,WA 98115,USA,47.68712917778,-122.313210922503
2014-06-11 00:00:00,762400.0,3.0,1.75,2430,14607,1.0,0,1,3,1230,1200,1949,1970,4854 E Mercer Way,Mercer Island,WA 98040,USA,47.558977964591,-122.213446767502
2014-06-11 00:00:00,535000.0,5.0,2.25,2520,49222,2.0,0,0,4,2520,0,1978,2000,20645 SE 123rd St,Issaquah,WA 98027,USA,47.491660565946,-122.065237971731
2014-06-11 00:00:00,881000.0,5.0,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0,540 33rd Ave S,Seattle,WA 98144,USA,47.597369481727,-122.290113779048
2014-06-11 00:00:00,813000.0,4.0,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0,1501 33rd Ave S,Seattle,WA 98144,USA,47.588528945624,-122.290594945724
2014-06-11 00:00:00,234000.0,3.0,2.0,1640,5280,1.5,0,0,5,1640,0,1910,0,28 M St NE,Auburn,WA 98002,USA,47.30890880596,-122.213321983048
2014-06-11 00:00:00,308900.0,3.0,2.5,2250,7294,2.0,0,0,3,2250,0,1994,0,5006 Highland Dr SE,Auburn,WA 98092,USA,47.263272708884,-122.214868402381
2014-06-11 00:00:00,450000.0,4.0,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009,13406 423rd Ave SE,North Bend,WA 98045,USA,47.479134652603,-121.775958074869
2014-06-11 00:00:00,547500.0,3.0,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0,769 N 74th St,Seattle,WA 98103,USA,47.682507245542,-122.348651338123
2014-06-11 00:00:00,399950.0,2.0,1.0,710,1131,2.0,0,0,4,710,0,1943,0,2358 Fairview Ave E,Seattle,WA 98102,USA,47.640292636261,-122.32932490988
2014-06-11 00:00:00,516000.0,4.0,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0,8816 Venn Ave SE,Snoqualmie,WA 98065,USA,47.521198611595,-121.869772828734
2014-06-11 00:00:00,250000.0,2.0,1.5,982,846,2.0,0,0,3,806,176,2006,0,10217 Aurora Ave N,Seattle,WA 98133,USA,47.703300675431,-122.344864219494
2014-06-11 00:00:00,475000.0,3.0,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0,2009 25th Ave NE,Issaquah,WA 98029,USA,47.549144947636,-121.997780151449
2014-06-11 00:00:00,415000.0,4.0,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0,564 Field Pl NE,Renton,WA 98059,USA,47.491532778604,-122.153237646258
2014-06-11 00:00:00,545000.0,2.0,1.25,1240,2150,2.0,0,0,3,1240,0,2014,0,8050 14th Ave NW,Seattle,WA 98117,USA,47.687238110511,-122.37401231641
2014-06-11 00:00:00,329950.0,3.0,2.5,2456,7566,2.0,0,0,3,2456,0,2012,1912,33800-33998 12th Pl SW,Federal Way,WA 98023,USA,47.297305215695,-122.350917093571
2014-06-12 00:00:00,1325000.0,5.0,2.25,3200,20158,1.0,0,0,3,1600,1600,1965,1993,2154-2398 94th Ave NE,Clyde Hill,WA 98004,USA,47.631906073522,-122.215044599033
2014-06-12 00:00:00,784000.0,3.0,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,0,19851 NE Redmond Rd,Redmond,WA 98053,USA,47.699697731064,-122.07197242929
2014-06-12 00:00:00,610750.0,4.0,2.25,2180,7297,2.0,0,0,3,2180,0,1984,0,21132 NE 42nd St,Sammamish,WA 98074,USA,47.645539688092,-122.058266545101
2014-06-12 00:00:00,578000.0,4.0,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0,540 Raymond Pl NW,Renton,WA 98057,USA,47.490601353118,-122.226595151681
2014-06-12 00:00:00,1485000.0,4.0,3.75,4030,10800,2.0,0,0,3,4030,0,2006,0,619 9th Ave,Kirkland,WA 98033,USA,47.682180068856,-122.196705601322
2014-06-12 00:00:00,501000.0,3.0,1.75,1970,7972,1.0,0,3,5,1370,600,1976,0,8600-8604 NW 5th St,Renton,WA 98057,USA,47.490981673549,-122.225611409121
2014-06-12 00:00:00,465250.0,5.0,2.0,1940,7642,1.5,0,0,3,1940,0,1957,2000,20028 18th Ave NW,Shoreline,WA 98177,USA,47.774745599214,-122.379992846392
2014-06-12 00:00:00,2250000.0,5.0,4.25,4860,9453,1.5,0,1,5,3100,1760,1905,0,173 37th Ave E,Seattle,WA 98112,USA,47.61951908993,-122.286022941664
2014-06-12 00:00:00,1095000.0,0.0,0.0,3064,4764,3.5,0,2,3,3064,0,1990,2009,814 E Howe St,Seattle,WA 98102,USA,47.635966492236,-122.322207167025
2014-06-12 00:00:00,315000.0,2.0,1.0,970,5665,1.0,0,0,4,970,0,1908,0,4726 S Orcas St,Seattle,WA 98118,USA,47.551216044797,-122.273702350266
2014-06-12 00:00:00,900000.0,4.0,2.25,2460,44431,1.0,0,0,4,2460,0,1957,2001,539 145th Ave SE,Bellevue,WA 98007,USA,47.604507959949,-122.146965120002
2014-06-12 00:00:00,789500.0,4.0,2.5,3010,6100,2.0,0,0,3,3010,0,2005,0,6466 195th Pl NE,Redmond,WA 98052,USA,47.664678486562,-122.080288303963
2014-06-12 00:00:00,678500.0,3.0,2.0,2460,6600,1.0,0,2,4,1370,1090,1952,0,9108 40th Ave SW,Seattle,WA 98136,USA,47.521456707663,-122.383100826897
2014-06-12 00:00:00,860000.0,4.0,3.25,3960,7012,2.0,0,0,3,3960,0,2005,0,19454 SE 27th Pl,Sammamish,WA 98075,USA,47.585309306402,-122.080499567269
2014-06-12 00:00:00,306000.0,4.0,2.5,2490,8124,2.0,0,0,3,2490,0,2001,0,29742 129th Pl SE,Auburn,WA 98092,USA,47.334743978087,-122.170265156532
2014-06-12 00:00:00,580000.0,5.0,2.0,2060,6000,2.0,0,0,3,2060,0,1903,2005,2107 NE 55th St,Seattle,WA 98105,USA,47.668661346246,-122.305340998464
2014-06-12 00:00:00,405000.0,3.0,1.0,1330,15678,1.0,0,0,3,900,430,1984,0,3009 229th Pl NE,Sammamish,WA 98074,USA,47.635499440205,-122.03660691301
2014-06-12 00:00:00,510000.0,3.0,1.75,1600,19200,1.0,0,0,4,1600,0,1967,0,13304 69th Ave NE,Kirkland,WA 98034,USA,47.720406853933,-122.249210005877
2014-06-12 00:00:00,173000.0,2.0,1.0,820,10450,1.0,0,0,4,820,0,1965,0,10635 SE 196th St,Renton,WA 98055,USA,47.426634082608,-122.198300480489
2014-06-12 00:00:00,210000.0,4.0,1.75,1200,7680,1.0,0,0,3,1200,0,1968,1997,32113 112th Pl SE,Auburn,WA 98092,USA,47.314063605355,-122.191865848363
2014-06-12 00:00:00,445000.0,3.0,1.0,1050,5664,1.0,0,0,4,910,140,1947,1988,8244 40th Ave NE,Seattle,WA 98115,USA,47.688722378346,-122.285208706775
2014-06-12 00:00:00,585000.0,3.0,2.5,1910,1501,2.5,0,0,3,1530,380,2007,0,2637 22nd Ave W,Seattle,WA 98199,USA,47.643291113274,-122.384717804891
2014-06-12 00:00:00,381000.0,3.0,1.75,1800,6000,1.0,0,0,5,900,900,1950,0,1115 NE 168th St,Shoreline,WA 98155,USA,47.750621500032,-122.317392315508
2014-06-12 00:00:00,890000.0,3.0,2.25,2060,8640,1.0,0,0,4,2060,0,1966,0,4810 109th Ave NE,Kirkland,WA 98033,USA,47.652959834977,-122.195118560929
2014-06-12 00:00:00,235000.0,3.0,1.75,1840,9697,1.0,0,0,4,1500,340,1985,0,12034 SE 252 Pl,Kent,WA 98030,USA,47.375939233149,-122.180222874596
2014-06-12 00:00:00,480000.0,3.0,2.5,1250,1103,3.0,0,2,3,1250,0,2005,0,513 N 46th St,Seattle,WA 98103,USA,47.662081526145,-122.352518580765
2014-06-12 00:00:00,575000.0,2.0,1.0,1510,4032,1.5,0,0,3,1310,200,1935,1974,2002 28th Ave W,Seattle,WA 98199,USA,47.637114891701,-122.392950643477
2014-06-12 00:00:00,350000.0,4.0,2.25,2300,4600,1.5,0,0,4,1340,960,1904,0,1517 17th Ave S,Seattle,WA 98144,USA,47.589480717975,-122.310615493697
2014-06-12 00:00:00,259000.0,4.0,1.5,1490,7560,2.0,0,0,3,1490,0,1966,1963,25923 13th Ave S,Des Moines,WA 98198,USA,47.368835697748,-122.317976581189
2014-06-12 00:00:00,599000.0,5.0,2.75,2820,4608,1.0,0,0,3,1450,1370,1967,2011,306 NW 82nd St,Seattle,WA 98117,USA,47.688441677957,-122.360786087641
2014-06-12 00:00:00,210000.0,4.0,1.5,1130,7840,1.0,0,0,4,1130,0,1970,0,33818 35th Ave SW,Federal Way,WA 98023,USA,47.298896398281,-122.376741022289
2014-06-12 00:00:00,1184000.0,4.0,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,1985,7344 50th Ave NE,Seattle,WA 98115,USA,47.681648059706,-122.274269713634
2014-06-12 00:00:00,545000.0,3.0,1.0,1510,5000,1.5,0,0,3,1510,0,1909,2004,5726 28th Ave NE,Seattle,WA 98105,USA,47.670184055933,-122.29718552032
2014-06-12 00:00:00,299995.0,3.0,2.5,1970,7500,2.0,0,0,3,1970,0,1988,2000,4809 Mill Pond Loop,Auburn,WA 98092,USA,47.265649984334,-122.217172040588
2014-06-12 00:00:00,440000.0,3.0,1.0,1210,5750,1.5,0,0,4,1210,0,1910,0,7006 46th Ave SW,Seattle,WA 98136,USA,47.540417433846,-122.39132482381
2014-06-12 00:00:00,699000.0,4.0,2.5,3280,27441,2.0,0,0,3,3280,0,1996,0,7435 245th Way NE,Redmond,WA 98053,USA,47.671234623125,-122.011777531324
2014-06-12 00:00:00,795000.0,3.0,2.0,2420,17859,1.0,0,1,5,1500,920,1979,0,7215 NE 119th Pl,Kirkland,WA 98034,USA,47.707551072898,-122.245640152596
2014-06-12 00:00:00,445000.0,5.0,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,1984,6444 Carleton Ave S,Seattle,WA 98108,USA,47.545414063075,-122.320691755952
2014-06-12 00:00:00,397990.0,3.0,1.0,1180,11862,1.0,0,0,4,1180,0,1948,0,11739 4th Ave NW,Seattle,WA 98177,USA,47.714472819026,-122.36232377495
2014-06-12 00:00:00,706000.0,3.0,2.75,1900,6400,1.0,0,0,5,1410,490,1942,0,4324 NE 56th St,Seattle,WA 98105,USA,47.669514670262,-122.28176250583
2014-06-12 00:00:00,363000.0,3.0,3.25,1651,1779,2.0,0,0,3,1341,310,2008,0,10734 Whitman Ave N,Seattle,WA 98133,USA,47.706832122213,-122.345980870622
2014-06-12 00:00:00,850000.0,4.0,2.25,2130,11843,2.0,0,0,4,2130,0,1972,0,7490 85th Ave SE,Mercer Island,WA 98040,USA,47.536168518586,-122.225109883547
2014-06-12 00:00:00,620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,1929,0,2215 E Miller St,Seattle,WA 98112,USA,47.641662082724,-122.303593408084
2014-06-12 00:00:00,1228000.0,4.0,2.5,5730,44947,2.0,0,4,3,4280,1450,1991,0,20709 SE 4th St,Sammamish,WA 98074,USA,47.60550117703,-122.062819583574
2014-06-12 00:00:00,333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,1963,0,5811 NE 6th St,Renton,WA 98059,USA,47.491909690534,-122.141566842008
2014-06-12 00:00:00,743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,0,1961,2001,9201-9231 SE 70th Pl,Mercer Island,WA 98040,USA,47.540069084191,-122.215988234423
2014-06-12 00:00:00,448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,740,1940,2001,3441 NW 59th St,Seattle,WA 98107,USA,47.671245091949,-122.401644695821
2014-06-12 00:00:00,485000.0,4.0,2.5,2470,35073,2.0,0,0,3,2470,0,1989,0,17435 SE 329th St,Auburn,WA 98092,USA,47.306702093,-122.109092577319
2014-06-12 00:00:00,489950.0,4.0,2.25,2640,31941,1.0,0,0,4,2640,0,1986,0,16915 SE 325th Pl,Auburn,WA 98092,USA,47.309884836318,-122.116855683181
2014-06-12 00:00:00,498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,1996,0,4304 NE 7th St,Renton,WA 98059,USA,47.494476381213,-122.161124025101
2014-06-12 00:00:00,531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,0,1988,2000,15102 91st Pl NE,Bothell,WA 98011,USA,47.737169208679,-122.219151501352
2014-06-12 00:00:00,670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,1956,2001,5625 SW Orleans St,Seattle,WA 98116,USA,47.570937533027,-122.404832450998
2014-06-12 00:00:00,310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,1997,0,6343 23rd Ave SW,Seattle,WA 98106,USA,47.545731328534,-122.362666078211
2014-06-12 00:00:00,835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,0,27231 8th Ave S,Des Moines,WA 98198,USA,47.35723374853,-122.322390506162
2014-06-12 00:00:00,1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,1937,1994,3907 48th Ave NE,Seattle,WA 98105,USA,47.656889061231,-122.276762757397
2014-06-12 00:00:00,495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,2003,0,633 N 138th St,Seattle,WA 98133,USA,47.72952908336,-122.351164802495
2014-06-12 00:00:00,495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,1955,2009,531 SW 181st St,Normandy Park,WA 98166,USA,47.441176276072,-122.34100219678
2014-06-12 00:00:00,440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,1926,1993,12220 Phinney Ave N,Seattle,WA 98133,USA,47.717949781416,-122.354133614137
2014-06-12 00:00:00,280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,0,1922,2008,5550 17th Ave S,Seattle,WA 98108,USA,47.553024050965,-122.311006062487
2014-06-12 00:00:00,1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,3270,0,1989,0,6040 164th Ave SE,Bellevue,WA 98006,USA,47.548087968644,-122.12142866707
2014-06-12 00:00:00,1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,2003,0,11034 NE 26th Pl,Bellevue,WA 98004,USA,47.634003325791,-122.193672746892
2014-06-12 00:00:00,248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,0,2003,0,21620 SE 283rd St,Maple Valley,WA 98038,USA,47.348254751299,-122.053173787467
2014-06-12 00:00:00,294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,1990,2009,512 47th St SE,Auburn,WA 98092,USA,47.264529221155,-122.221167092079
2014-06-12 00:00:00,561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,2004,2003,2037 Larchmount Dr NE,Issaquah,WA 98029,USA,47.550164614026,-121.99679938894
2014-06-12 00:00:00,656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,1919,1985,6326 21st Ave NE,Seattle,WA 98115,USA,47.674957625217,-122.30538650213
2014-06-12 00:00:00,660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,1925,0,743 N 80th St,Seattle,WA 98103,USA,47.686878085377,-122.349289262272
2014-06-12 00:00:00,370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,1947,1988,13314 NE 104th St,Kirkland,WA 98033,USA,47.693249517703,-122.163302670215
2014-06-12 00:00:00,349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,1966,1963,17129 NE 95th St,Redmond,WA 98052,USA,47.685597396935,-122.111737371012
2014-06-12 00:00:00,223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,1957,2000,11644 SE 163rd St,Renton,WA 98058,USA,47.45706739647,-122.185296571868
2014-06-12 00:00:00,560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,1944,0,325 NW 48th St,Seattle,WA 98107,USA,47.663595087894,-122.361128136542
2014-06-12 00:00:00,594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,1937,0,7542 42nd Ave NE,Seattle,WA 98115,USA,47.683456328959,-122.283021486005
2014-06-12 00:00:00,600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,1914,1945,816 Martin Luther King Jr Way,Seattle,WA 98122,USA,47.609207018749,-122.296158909107
2014-06-12 00:00:00,315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,0,1993,0,11718 SE 203rd St,Kent,WA 98031,USA,47.420489818667,-122.184024217081
2014-06-12 00:00:00,430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,1947,1988,13524 22nd Ave NE,Seattle,WA 98125,USA,47.727231578545,-122.305191622725
2014-06-12 00:00:00,440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,1972,0,15118 119th Ave NE,Kirkland,WA 98034,USA,47.737709468492,-122.182413103475
2014-06-12 00:00:00,312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,1999,0,9404 Linden Ave N,Seattle,WA 98103,USA,47.696962936427,-122.347210324286
2014-06-12 00:00:00,1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,4410,0,2006,0,16416 NE 40th St,Redmond,WA 98052,USA,47.646117089953,-122.120990415201
2014-06-12 00:00:00,300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,2008,0,5338 15th Ave S,Seattle,WA 98108,USA,47.554471777857,-122.313381677991
2014-06-12 00:00:00,680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,2007,0,1474-1476 29th Pl NE,Issaquah,WA 98029,USA,47.541696895603,-121.993758072394
2014-06-12 00:00:00,336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,2009,0,2277 NW Hidden Ln,Issaquah,WA 98027,USA,47.532093183157,-122.072719172399
2014-06-13 00:00:00,822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,1926,0,512 N 65th St,Seattle,WA 98103,USA,47.676129677657,-122.352211251429
2014-06-13 00:00:00,589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,1961,0,11611 106th Ave NE,Kirkland,WA 98034,USA,47.704289753077,-122.200081227728
2014-06-13 00:00:00,863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0,1571 237th Ct NE,Sammamish,WA 98074,USA,47.623718148097,-122.022466160745
2014-06-13 00:00:00,210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,1978,2000,24429 12th Ave S,Des Moines,WA 98198,USA,47.38243026359,-122.318870311108
2014-06-13 00:00:00,206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,1978,2000,12129 SE 277th Pl,Kent,WA 98030,USA,47.352501459036,-122.178904269272
2014-06-13 00:00:00,1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,2014,0,8016 Meridian Ave N,Seattle,WA 98103,USA,47.687090271041,-122.333007289316
2014-06-13 00:00:00,285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,1905,2014,7339 46th Ave S,Seattle,WA 98118,USA,47.535857837791,-122.275419630706
2014-06-13 00:00:00,230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,1986,0,13008 23rd Ave S,SeaTac,WA 98168,USA,47.486847119981,-122.303531502863
2014-06-13 00:00:00,845000.0,4.0,2.75,4070,115434,2.0,0,0,3,4070,0,2002,0,12810 440th Pl SE,North Bend,WA 98045,USA,47.484438094264,-121.751137444415
2014-06-13 00:00:00,350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,1976,0,3037 NE 205th St,Lake Forest Park,WA 98155,USA,47.777346074794,-122.296007935046
2014-06-13 00:00:00,304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,1947,1988,16225 10th Ave NE,Shoreline,WA 98155,USA,47.746882219252,-122.318568282798
2014-06-13 00:00:00,370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,1951,1994,307 NW 87th St,Seattle,WA 98117,USA,47.69199100174,-122.360795939968
2014-06-13 00:00:00,810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,1952,0,2622 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,47.586346046382,-122.111361575391
2014-06-13 00:00:00,440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,1974,0,14450 105th Ct NE,Kirkland,WA 98034,USA,47.732764091079,-122.199953780518
2014-06-13 00:00:00,1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,1905,2005,5700-5798 Wallingford Ave N,Seattle,WA 98103,USA,47.671204772311,-122.337077173486
2014-06-13 00:00:00,775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,1969,3704 W Lawton St,Seattle,WA 98199,USA,47.665116519288,-122.406286614168
2014-06-13 00:00:00,1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,1906,1990,1024 15th Ave E,Seattle,WA 98112,USA,47.62829056276,-122.312480846761
2014-06-13 00:00:00,235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,950,1980,0,13002 23rd Ave S,SeaTac,WA 98168,USA,47.486881344698,-122.303541352566
2014-06-13 00:00:00,499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,1926,2003,611 N 46th St,Seattle,WA 98103,USA,47.662075430888,-122.351268654726
2014-06-13 00:00:00,622500.0,5.0,2.75,3320,23760,2.0,0,0,4,2190,1130,1975,0,14523 NE 169th St,Woodinville,WA 98072,USA,47.750230075348,-122.143445267161
2014-06-13 00:00:00,300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1140,1966,0,12235 SE 259th Pl,Kent,WA 98030,USA,47.369289172614,-122.178339163422
2014-06-13 00:00:00,205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,1976,0,33601-33799 35th Ave SW,Federal Way,WA 98023,USA,47.299255155525,-122.376907483547
2014-06-13 00:00:00,435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,1997,0,8528 NE 142nd St,Kirkland,WA 98034,USA,47.729087870406,-122.226848341191
2014-06-13 00:00:00,697000.0,4.0,2.75,3650,48351,1.5,0,0,4,3650,0,1978,2000,18534 186th Pl NE,Woodinville,WA 98077,USA,47.762679376186,-122.089224606399
2014-06-13 00:00:00,153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,1944,0,12015 75th Ave S,Seattle,WA 98178,USA,47.496393439719,-122.240970291083
